title,section_title,word_count,text,completeness_label
Education in Zambia,"Early Childhood Education (ECE), Primary and secondary education",275,"Primary Education in Zambia is the foundation of every one who gets into school, going from grade 1 – 7 with students then expected to pass the exams set by the Examination Council of Zambia at the end of the grade 7 school year. 
Primary schools are spread in all parts of the country. Zambia has close to 110 Districts.  Primary schools are owned by the government, the private sector and communities. Teachers work there voluntarily or for small stipends, unless these schools are sponsored by charities. Some community schools charge significant fees and resemble low-end private schools, but most are very cheap and cater to pupils for whom the local government school is too far away or imposes unaffordable costs such as uniforms.
With the exception of a few top private schools, Zambian schools are chronically under-resourced and educational standards extremely low.
Schooling falls into the following levels:

ECE, preschool and reception
Primary, grades 1–7
Junior Secondary, grades 8–9
Senior Secondary, grades 10–12
Upon completion of primary school, you can hopefully get directly into a secondary school (Secondary schools offer education from grade 8–12)- unfortunately there are areas in Zambia that have no secondary schools. Efforts have been made and they have basic schools. Traditionally, grades 8–9 were part of Basic school. This allowed pupils unable to access secondary school to continue their schooling up to Grade 9, and provides primary schools with additional income (as government schools are allowed to charge fees to Gardes 8 and 9).
In rural areas some pupils move long distances to access primary education and this has been a disadvantage in the fight to educating the future generation.",Complete
Education in Zambia,Higher education,470,"In Zambia, there are three government universities and several technical schools that provide higher education. The Ministry of Science Technology and Vocational Training (MSTVT) in Zambia was also developed in 1992 to foster growth in technological fields. Educational opportunities beyond secondary school are limited in Zambia. After secondary school, students mostly study at the various colleges around the country. Normally they all select students on the basis of ability; competition for places is intense. 
The introduction of fees in the late 1990s has made university level education inaccessible for some, although the government does theoretically provide state bursaries. Copperbelt University opened in the late 1980s, taking over most of the former Zambia Institute of Technology site in Kitwe. There are also several teacher training colleges offering two-year training programmes, while mission hospitals around the country offer internationally acceptable training for nurses. Several Christian schools offer seminary-level training.
There are three main universities and several others: 

University of Zambia (UNZA)
Copperbelt University (CBU)
Mulungushi University (MU)
Texila American University Zambia (TAU)
DMI St. Eugene University (DMISEU)
University of Lusaka (UNILUS)
Rusangu University (RU)
Cavendish University Zambia (CUZ)
Lusaka Apex Medical University (LAMU)
Zambia Open University (ZOU)
Woodlands University College
Kwame Nkrumah University (KWANU)
University of Africa (UOA)
University of Barotseland
Information and Communication University (ICU)
Mukuni University (MU)
Eden University
Kitwe College University of Education
Africa Research University (ARU)
Additional Centres of Higher Education:
Apart from this universities and colleges, the country has also one of the oldest college offering distance education. Zambia College of Distance Education (ZACODE) formerly National Correspondence College has been in existence since 1963. The College had started from Evelyn Hone College then transferred from Lusaka to Luanshya. The college used to have 30000 learners and current crop of leaders in various institutions benefited from the materials the college produced and has continued to produce. Colleges and universities offering distance education must engage the college to help them improve on the distance materials being offered so that they become interactive.

National Institute of Public Administration (NIPA)
Northern Technical College (NORTEC)
Natural Resources Development College (NRDC)
The Evelyn Hone College
University Teaching Hospital
Ngoma Dolce Music Academy
Northrise University
Chikankata Nursing Training School
Kabsy Consultancy Services
University of Africa
Many charities support schools and pupils in Zambia to complete their education. Brighter Futures Zambia cover the fees of orphan and vulnerable children in Monze, Southern Province. Impact Network operates 10 schools in Zambia's Eastern Province using an innovative e-learning model. Cecily's Fund funds the school courses of over 11,000 children (as of June 2010). The charity also fully funds Bwafano Community School in Lusaka. Other charities include Camfed and Bakashana who support young women and girls in Zambia to complete school. The Sun-spring Charity School offers almost free education to disadvantaged children in Ng’ombe township just outside Lusaka.",Complete
Education in Zambia,Support from charities,121,"Many charities support schools and pupils in Zambia to complete their education. Sun-spring Charity School offers free basic education to Orphaned and Vulnerable Children, Brighter Futures Zambia cover the fees of orphan and vulnerable children in Monze, Southern Province. Impact Network operates 10 schools in Zambia's Eastern Province using an innovative e-learning model. Cecily's Fund funds the school courses of over 11,000 children (as of June 2010). The charity also fully funds Bwafano Community School in Lusaka. Other charities include Camfed, Bakashana, and Insaka who support young women and girls in Zambia to complete school. Finally, FVL Schools from Appleton, Wisconsin partners with Lutheran Schools in Lusaka and have given over $60,000 to build kitchens, provide food, and purchase school supplies.",Moderate
Education in Zambia,See also,10,"List of schools in Zambia
List of universities in Zambia",Incomplete
Education in Zambia,References,0,,Incomplete
Education in Zambia,External links,37,"Education Statistics and Quality of Education in Zambia, Southern and Eastern Africa Consortium for Monitoring Educational Quality (SACMEQ)
Educationzambia.com – Your Engine of Knowledge
TheZambian.com – Schools
https://education.stateuniversity.com/pages/1698/Zambia-EDUCATIONAL-SYSTEM-OVERVIEW.html
https://www.zaqa.gov.zm/higher-education-institutions/ Archived 8 September 2018 at the Wayback Machine",Incomplete
Zambian kwacha,Etymology,36,"The name kwacha derives from the Nyanja, Bemba, and Tonga language word for ""dawn"", alluding to the Zambian nationalist slogan of a ""new dawn of freedom"". The name ngwee translates as ""bright"" in the Nyanja language.",Incomplete
Zambian kwacha,History,597,"Prior to independence in 1964, the Rhodesia and Nyasaland pound was the legal tender of the British protectorate of Northern Rhodesia. Banknotes of 10 shillings, 1, 5, and 10 pounds issued by the Central Africa Currency Board were in circulation, together with coins of 1⁄2, 1, 3, 6 pence, and 1, 2, 2+1⁄2, and 5 shillings. After independence, the Bank of Zambia issued the first Zambian currency, the Zambian pound, in 1964. The issued paper bills and coins were of similar denominations as these used before independence, except for the 10 pounds note, which was never issued by the Bank of Zambia. A new design to depict the newly independent country's history and struggle was adopted. The two currencies – the Rhodesia and Nyasaland pound and the Zambian pound, were allowed to circulate in parallel until December 15, 1965, when the South Rhodesian pound bills and coins were withdrawn from circulation, except for the 3 pence coin which was allowed to circulate alongside its Zambian alternative for a brief period.
On July 1, 1966, the parliament approved the arrangements of the decimal currency system (Act 40 of 1966), changing the main currency unit to Kwacha, with one kwacha being equal to 100 ngwee. The exchange rate was set to one kwacha equivalent to ten Zambian shillings, or one half of a Zambian pound. Thus, by January 16, 1968, all Zambian pound notes and coins were removed from circulation and replaced by the new kwacha notes, and ngwee coins. The Zambian pound notes of 10 shillings, 1, and 5 pounds were changed into 1, 2 and 10 kwacha respectively, a note of 50 ngwee was issued to replace the old 5 shillings coin, alongside a new note of 20 kwacha. Ngwee coins with the denominations of 1, 2, 5, 10, and 20 ngwee replacing the existing 1, 3, 6 pence, 1, and 2 shillings coins respectively. The Zambian pound notes, and coins ceased to be a legal tender on January 31, 1974.
At the very beginning, the kwacha was pegged to the pound sterling at a fixed rate of 1.7094 kwacha per 1 pound. Yet, after the devaluation of the US dollar on August 15, 1971, Zambia broke all its currency's ties to the British monetary unit, and pegged the kwacha to the American monetary unit. These reforms resulted in a reduction of the kwacha's gold standard by 7.8%. A few months later, the British Chancellor of the Exchequer Anthony Barber, announced the demise of the Sterling area, and flotation of the sterling pound, causing Zambia to renounce the monetary privileges once enjoyed as a member state.
Throughout the years, the Zambian currency suffered high inflation, forcing the Bank of Zambia to introduce high value denominations in 2003, including 20,000 bills to facilitate transactions. In 2013, a new, redenominated kwacha was introduced. The value of Zambian currency dropped following redenomination; the exchange rate was 22 kwacha to one U.S. dollar in April 2021. After the 2021 Zambian general election saw a defeat for Edgar Lungu, the currency's depreciation was reversed; as of 27 August 2021 one U.S. dollar was exchanged for about 16 kwacha. Since the inauguration of president Hakainde Hichilema in 2021, the kwacha has enjoyed a steady exchange rate hovering around 17 to 19 per one U.S. dollar well into the year 2023, however following the drought, reduced economic activity and up to 15 hours of load-shedding to name a few current issues the economy has stagnated and the kwacha has since depreciated to an all time high of one U.S. dollar per 27 Zambian kwacha.",Complete
Zambian kwacha,Coins,254,"In 1968, bronze 1 and 2 ngwee and cupro-nickel 5, 10 and 20 ngwee were introduced. These coins all depicted president Kenneth Kaunda on the obverse and flora and fauna on the reverse.  A twelve sided 50 ngwee coin was introduced in 1979 to replace the 50 ngwee note and featured commemorative FAO themes.
In 1982, copper-clad-steel replaced bronze in the 1 and 2 ngwee. These two were struck until 1983, with production of the 5 and 10 ngwee ceasing in 1987 and that of the 20 ngwee in 1988. Nickel-brass 1 kwacha coins were introduced in 1989 and depicted ""Bank of Zambia"" on the edges. The period of circulation for this coin was brief as inflation rates skyrocketed.
In 1992, a new, smaller coinage was introduced consisting of nickel-plated-steel 25 and 50 ngwee and brass 1, 5 and 10 kwacha. The coins depict the national crest on the obverse and native fauna on the reverse. The coins were issued only one year and then discontinued as the economic crisis dragged on.
All these coins, both from the older and newer series still remain legal tender. However, the value of the metal in the coins is worth more than their irrelevant face value, so they are never seen or used in normal trade. The only place coins might be seen today is when they are sold as souvenirs to tourists.
On January 1, 2013, new coins were introduced, namely for 5, 10, 50 ngwee and 1 kwacha.
Coins of the new kwacha (2013 series)",Complete
Zambian kwacha,Banknotes,103,"The Zambian kwacha was first issued in 1968 to replace the Zambian pound. The design of the kwacha bill changed as time went on, also, different bills were either introduced in or withdrawn from circulation. Seven emissions of the first kwacha are known to exist, while only one emission of the second kwacha was introduced in circulation on January 1, 2013, and still existing since then without any changes in design or security features. Each emission share similar general features in design throughout all the banknotes, with slight changes concerning the colors and the activity based theme on the reverse of the banknotes.",Moderate
Zambian kwacha,Exchange Rates,8,"As of 29 July 2024:

$1= 26.18 kwacha",Incomplete
Zambian kwacha,See also,6,"Kwacha
Malawian kwacha
Economy of Zambia",Incomplete
Zambian kwacha,References,0,,Incomplete
Zambian kwacha,Further reading,38,"Shacinda, Shapi; Drohan, Madelaine (April 24, 2005). ""Bank notes that just fade away; Made-in-Canada flawed currency leaves Zambians wondering if a bill is worth 1,000 kwacha or 500"". Toronto Star. p. A11. ProQuest 438803680. Retrieved September 20, 2014.",Incomplete
Zambian kwacha,External links,37,"Zambia Coins Catalog
Online catalog and extensive information on Zambian paper money issues since 1963 from colnect.com
Online catalog and extensive information on Zambian coinage since 1964 from colnect.com
The banknotes of Zambia (in English and German)",Incomplete
Victoria Falls,Name origins,120,"David Livingstone was the first European recorded to have viewed the falls on 16 November 1855, from an island now known as Livingstone Island, one of two land masses in the middle of the river, immediately upstream from the falls near the Zambian shore. Livingstone named his sighting in honour of Queen Victoria, but the Lozi language name, Mosi-oa-Tunya—""The Smoke That Thunders""—continues in common usage. The World Heritage List officially recognises both names. Livingstone also cited an older name, Seongo or Chongwe, which means ""The Place of the Rainbow"", as a result of the constant spray.
The nearby national park in Zambia is named Mosi-oa-Tunya, whereas the national park and town on the Zimbabwean shore are both named Victoria Falls.",Moderate
Victoria Falls,Size,530,"Victoria Falls is classified as the largest based on its combined width of 1,708 metres (5,604 ft) and height of 108 metres (354 ft), resulting in the world's largest sheet of falling water.
For a considerable distance upstream from the falls, the Zambezi flows over a level sheet of basalt in a shallow valley, bounded by low and distant sandstone hills. The river's course is dotted with numerous tree-covered islands, which increase in number when the river approaches the falls. There is a flat plateau extending in all directions.
The falls are formed where the full width of the river plummets in a single vertical drop into a transverse chasm 1,708 metres (5,604 ft) wide, carved along a fracture zone in the basalt plateau. The depth of the chasm, called the First Gorge, varies from 80 metres (260 ft) at its western end to 108 metres (354 ft) in the centre. The only outlet from the First Gorge is a 110-metre-wide (360 ft) gap about two-thirds of the way across the width of the falls from the western end. The whole volume of the river pours into the Victoria Falls gorges from this narrow cleft.
Two islands are situated on the crest of the falls: Boaruka Island (or Cataract Island) near the western bank, and Livingstone Island near the middle. At less than full flood, additional islets divide the curtain of water into separate parallel streams. The main streams are named, in order from Zimbabwe (west) to Zambia (east): the Devil's Cataract (called Leaping Water by some), the Main Falls, the Rainbow Falls (the highest) and the Eastern Cataract.

The River Zambezi, upstream from the falls, experiences a rainy season from late November to early April, and a dry season the rest of the year. The river's annual flood season is February to May with a peak in April. The spray from the falls typically rises to a height of over 400 metres (1,300 ft), sometimes up to twice as high, and is visible from up to 50 km (30 mi) away. At full moon, a ""moonbow"" can also be seen. During the flood season, however, the foot and the face of the waterfall can't be seen.

When the dry season takes effect, the islets on the crest become wider and more numerous. From September to January, up to half of the rocky face of the falls may become dry, allowing the bottom of the First Gorge to be seen along most of its length. At this time, it becomes possible (though not necessarily safe) to walk across some stretches of the river at the crest. It is also possible to walk to the bottom of the First Gorge at the Zimbabwean side. The minimum flow, which occurs in November, is around a tenth of the April figure; this variation in flow is greater than that of other major falls and causes the Victoria Falls' annual average flow rate to be lower than might be expected based on the maximum flow. In 2019 unusually low rain dramatically reduced the fall to the lowest flow in a century. Global climate change and changed climate patterns are suggested to have caused this.",Complete
Victoria Falls,Gorges,230,"The entire volume of the Zambezi River pours through the First Gorge's 110 m (360 ft) wide exit for a distance of about 150 m (490 ft), then enters a zigzagging series of gorges designated by the order in which the river reaches them. Water entering the Second Gorge makes a sharp right turn and has carved out a deep pool there called the Boiling Pot. Reached via a steep footpath from the Zambian side, it is about 150 m (490 ft) across. Its surface is smooth at low water, but at high water is marked by enormous, slow swirls and heavy turbulence.
The principal gorges are

First Gorge: the one the river falls into at Victoria Falls
Second Gorge: 250 m (820 ft) south of falls, 2.15 km (1.34 mi) long, spanned by the Victoria Falls Bridge
Third Gorge: 600 m (2,000 ft) south, 1.95 km (1.21 mi) long, containing the Victoria Falls Power Station
Fourth Gorge: 1.15 km (0.71 mi) south, 2.25 km (1.40 mi) long
Fifth Gorge: 2.25 km (1.40 mi) south, 3.2 km (2.0 mi) long
Songwe Gorge: 5.3 km (3.3 mi) south, 3.3 km (2.1 mi) long named after the small Songwe River coming from the north-east, and the deepest at 140 m (460 ft), the level of the river in them varies by up to 20 m (66 ft) between wet and dry seasons.",Complete
Victoria Falls,Formation,315,"The Upper Zambezi River originally drained south through present day Botswana to join the Limpopo River. A general uplift of the land between Zimbabwe and the Kalahari Desert about 2 million years ago blocked this drainage route, and a large paleolake known as Lake Makgadikgadi formed between the Kalahari and the Batoka Basaltic Plateau of Zimbabwe and Zambia. This lake was originally endorheic and had no natural outlet. Under wetter climate conditions about 20,000 years BP, it eventually overflowed and began to drain to the east, cutting the Batoka Gorge through the basalt.
The recent geological history of Victoria Falls can be seen in the overall form of the Batoka Gorge, with its six individual gorges and eight past positions of the falls. The east–west oriented gorges imply structural control with alignment along joints of shatter zones, or faults with 50 metres (160 ft) of vertical displacement as is the case of the second and fifth gorges. Headward erosion along these structural lines of weakness would establish a new fall line and abandonment of the earlier line. North-south oriented joints control the south flowing sections of the river. One of these is the ""Boiling Pot"", which links the First Gorge with the Second Gorge.: 147, 149 
The falls may have already started cutting back the next major gorge, at the dip in one side of the ""Devil's Cataract"", between the western river bank and Cataract Island. The lip in the current falls is lowest here and carries the greatest concentration of water at flood stage.: 149 
The sedimentary sequence overlying the basalt at the Zambezi River margins is called the Victoria Falls Formation, which consists of gravel, the Pipe sandstone, Kalahari sand, aeolian sand and alluvium. A 15–45 m scarp bounds the river about 5–6 km from the main channel, and a series of river terraces are evident between the scarp and the channel.: 144–145",Complete
Victoria Falls,History,0,,Incomplete
Victoria Falls,Natural environment,0,,Incomplete
Victoria Falls,Statistics,0,,Incomplete
Victoria Falls,See also,23,"List of waterfalls
List of waterfalls by flow rate
List of waterfalls of Zambia
Batoka Gorge Hydroelectric Power Station
2018–19 Southern Africa drought",Incomplete
Victoria Falls,References,0,,Incomplete
Victoria Falls,External links,49,"
Cana, Frank Richardson (1911). ""Victoria Falls"" . Encyclopædia Britannica. Vol. 28 (11th ed.). pp. 44–45.
""Mosi-oa-Tunya"". UNEP-WCMC. Archived from the original on 10 May 2008. Retrieved 23 July 2018.
""Victoria Falls, Zambezi River"". NASA Earth Observatory. Archived from the original on 27 September 2003.
""Victoria Falls"". UNESCO World Heritage.",Incomplete
Music of Zambia,Traditional Music,132,"Traditional Zambian music is rooted in the beliefs and practices of Zambia's various ethnic groups and has suffered some decline in the last three decades.  Traditional Zambian music once had clear ritual purposes or was an expression of the social fabric of the culture.  Songs were used to teach, to heal, to appeal to spirits, and for mere enjoyment.  Despite the decline of traditional music, its influences can still be heard in many of today's Zambian musical forms.  The ubiquitous African ""call-and-response"" can be heard in almost every Zambian song no matter what the style.  Traditional drum rhythms and polymeters are evident in many different kinds of Zambian music.  Contemporary popular forms such as Zambian Kalindula also exhibit traces of traditional music in the finger-picking style used by guitarists and other musicians.",Moderate
Music of Zambia,Popular Music,545,"After independence in 1964, the most important source of popular music was the Zambia National Broadcasting Service and affiliated bands like Lusaka Radio Band who soon changed their name to The Big Gold Six.  Record companies soon formed, with most recordings made at Peter Msungilo's DB Studios in Lusaka, and records pressed in Ndola by the Teal Record Company.
The northern, copper-producing area of Zambia was known for singers like John Lushi, William Mapulanga and Stephen Tsotsi Kasumali.  Their guitar-based music grew gradually into Zamrock, which used mostly English lyrics in rock songs.  Bands included the Machine-Gunners and Musi-o-tunya.  The most popular band in Zambian history soon emerged, Jaggari Chanda's Witch.
In the late 1970s, President Kenneth Kaunda ordered that 95% of the music on the radio had to be Zambian.  He hoped to encourage the formation of a Zambian national identity.  Rather than using their folk roots, however, Zambians attempted to become pop stars.  By the mid-1980s, the result was kalindula music.  Bands included the Masasu Band, Serenje Kalindula and Junior Mulemena Boys.  Amayenge is considered one of the best kalindula bands of the past twenty years.  Another top artist is Brian Chilala who, together with his band Ngoma Zasu, continues in the electric kalindula tradition. An annual concert of traditional bands (not just kalindula) was recently begun by the Chikuni Radio station in Chikuni in the Southern Province.  Two of the most popular bands from that festival are Green Mamba and Mashombe Blue Jeans. In addition, artists such as Alfred Chisala Kalusha Jr. based their compositions on ""Imfukutu"" - Bemba folk music.
In the 1990s, economic problems caused the collapse of the Zambian music industry.  Unfettered by rules promoting Zambian music, the airwaves were covered with imported ragga and reggae from Jamaica and hip hop and R&B from the United States.
The most successful record label currently operating in Zambia is Romaside entertainment, Sling beats, Blaza, G-sounds, Alpha Entertainment and X.Y.Z Entertainment. Their stable of artists includes J.K., Slap Dee, Macky 2, Chef 187, joe chibangu, Jay Brown (Son of the most High), hamoba, Ty2, Bobby East, Zone fam and Jay Roxer, J.o.b, Stevo, Muzo aka Alfonso, Petersen, Izreal, Corta Nac City, Danny, Shatel, Black Muntu, pilato, Mampi, Tommy Dee, South African based chilu lemba and the Algerian based rapper T.I.D.Y and not forgetting the Pylot African Sun. Sound clips of each of these groups can be heard at their website (see below).  The Zambian entertainment industry recognizes popular musicians such as these at its annual Ngoma Awards.  The Ngoma Awards amount to a Zambian version of the all-Africa Kora Awards. At the moment K'Millian, Macky 2, Slap dee, Chef 187 are the very popular artists.
A unique hybrid form of Zambian music is found in the so-called ""banjo"" tradition.  The Zambian ""banjo"" (pronounced 'bahn-jo') is essentially a homemade guitar.  A wide variety of such instruments can be found in different sizes and with varying numbers of strings.  Most are played using a two or three finger picking style and the tuning of each instrument is unique to that instrument. The body is made in various shapes from wood or sometimes tin cans, and the strings or 'wires' often come from discarded radial tires.  Zambian banjos are used in kalindula bands throughout Zambia.",Complete
Music of Zambia,Christian Music,163,"Popular influences can also be heard in the newer repertory, some of which is borrowed from urban contemporary gospel, some from so-called ""contemporary Christian music"" from the United States, and some from Zambian popular idioms.  The use of electronic synthesizers and guitars has also made its way into the church.  The flow of influence between church music and the popular realm can also be heard in recordings by groups such as Lumbani Madoda, Zambian Acapella, Lota House and Hosanna Band which has been disbanded.
The influence of Euro-American hymnody is also evident in the music of many Zambian congregations.  Hymns from British and American hymnals continue to be part of the musical fabric of many churches, and many harmonic practices are derived from Western hymn influences. Invented by John Curwen, the system Tonic Sol-fa was imported into Africa by the British in the nineteenth century. The Heritage Singers Choir, the Heritage Brothers Quartet, and church helped popularise this form of harmonious music worldwide.",Complete
Music of Zambia,List of Zambian Musicians,0,,Incomplete
Music of Zambia,Recordings,220,"Brown, Ernest. Songs of the Spirits: The Royal Music of the Nkoya of Zambia. Lusaka, Zambia: University of Zambia Institute for African Studies, 1976.
Baird, Michael. Batonga Across the Waters. Utrecht, The Netherlands: SWP Records, 1997.
Baird, Michael. Zambia Roadside - Music from Southern Province. Utrecht, The Netherlands: SWP Records, 2003.
""Zambush Vol. 1. - Zambian hits from the 80s."" Utrecht, The Netherlands: SWP Records, 2004.
""Zambush Vol. 2 - Zambian hits from the 60s and 70s."" Utrecht, The Netherlands: SWP Records, 2004.
Daddy, Zemus. Chibaba. Lusaka, Zambia: Mondo Music Corp., 1999.
Guitar Songs from Tanzania, Zambia & Zaire. Tivloi, N.Y.: Original Music, 1982.
Hosanna Gospel Band.  Lesa Tupepa.  Lusaka, Zambia: Mondo Music Corp., 2004.
J, K. JK. Lusaka, Zambia: Mondo Music Corp., 2001.
Shoprite Zambia Hit Parade. Lusaka, Zambia: Mondo Music Corp., 2001.
Tracey, Hugh. ""Kalimba & Kalumbu Songs, Northern Rhodesia Zambia, 1952 & 1957: Lala, Tonga, Lozi, Mbunda, Bemba, Lunda."" Historical recordings / by Hugh Tracey. Utrecht, The Netherlands: SWP Records, 1998. Produced and remastered by Michael Baird.
Zambian Acapella. Zambian Acapella. Corsicana, Tex.: Paradox Music, 1993.
Baird, Michael. ""The Kankobela of the Batonga Vol. 1."" Utrecht, The Netherlands: SWP Records 2008.
Baird, Michael. ""The Kankobela of the Batonga Vol. 2."" Utrecht, The Netherlands: SWP Records 2011.
Baird, Michael ""Zambia Roadside 2."" Utrecht, The Netherlands: SWP Records 2013.",Complete
Music of Zambia,Further reading,400,"Brown, Ernest Douglas. ""Drums of Life: Royal Music and Social Life in Western Zambia."" PhD diss. U. of Washington, 1984.
Graham, Ronnie and Simon Kandela Tunkanya. ""Evolution and Expression"". 2000.  In Broughton, Simon and Ellingham, Mark with McConnachie, James and Duane, Orla (Ed.), World Music, Vol. 1: Africa, Europe and the Middle East, pp. 702–705. Rough Guides Ltd, Penguin Books.
IJzermans, Jan J. ""Music and theory of the possession cult leaders in Chibale, Serenje District, Zambia."" Ethnomusicology 39(1995)2: 245-274.
IJzermans, Jan J. ""Amalimba. Music and related dance, text and ritual in one region in Zambia."" 2023. https://amalimba.org/
Jones, Arthur Morris. ""African Music in Northern Rhodesia and Some Other Places."" The Occasional Papers of the Rhodes-Livingstone Museum; New Ser., No. 4; Livingstone, Northern Rhodesia: Rhodes-Livingstone Museum, 1958.
Kubik, Gerhard. African Guitar:  Solo Fingerstyle Guitar Music, Composers and Performers of Congo/Zaire, Uganda, Central African Republic, Malawi, Namibia, and Zambia: Audio-Visual Field Recordings, 1966-1993, by Gerhard Kubik. videorecording. Vestapol Productions; Distributed by Rounder Records, Cambridge, Mass., 1995.
Longwe, Sara H., et al. Woman Know Your Place: The Patriarchal Message in Zambian Popular Song: A Research Report from the Women in Music Project. Lusaka, Zambia: Zambia Association for Research and Development, 1990.
Mapoma, Mwesa Isaiah. ""The Effects of Non-Musical Factors on the Performance of Some Vocal Music of the Bemba of Zambia."" Kassel. Bärenreiter, 1981.
Mapoma, Mwesa Isaiah. ""Survey of Zambian musical instruments: musical instruments of the Lala people of Serenje."" Lusaka: Institute for African Studies, 1982
Mapoma, Mwesa Isaiah. ""A Glimpse at the Use of Music in Traditional Medicine among the Bantu: A Case of Healing among the Bemba Speaking People of Zambia."" Muntu: Revue scientifique et culturelle de CICIBA.8 (1988): 117-23.
Ng'andu, Joseph, and Anri Herbst. ""Lukwesa Ne Ciwa - the Story of Lukwesa and Iciwa: Musical Storytelling of the Bemba of Zambia."" British Journal of Music Education 21.1 (2004): 41.
Thomas, Dwight W. ""Inyimbo Zyabakristo:  The Chitonga Hymnal of the Zambian Brethren in Christ Church."" Brethren in Christ History and Life 28.3 (2005): 502-66.
Tracey, Hugh. Ngoma:  An Introduction to Music for Southern Africans. London: Longmans, 1948.
Tsukada, Kenichi. ""Kalindula in Mukanda: The Incorporation of Westernized Music into the Boys' Initiation Rites of the Luvale of Zambia.""  In: Tradition and Its Future in Music Osaka, Japan: Mita 1991. 547-51.
Van Dijk, Marcel. ""The correlation between instrument and style."" Journal of the International Library of African Music (vol. 8, nr. 4), 2010.",Complete
Music of Zambia,References,0,,Incomplete
Music of Zambia,External links,3,Zambian Music Industry,Incomplete
Zambia national football team,History,0,,Incomplete
Zambia national football team,Kit provider,0,,Incomplete
Zambia national football team,Results and fixtures,27,"The following is a list of match results in the last 12 months, as well as any future matches that have been scheduled.
  Win
  Draw
  Loss
  Fixture",Incomplete
Zambia national football team,Managers,6,Caretaker managers are listed in italics.,Incomplete
Zambia national football team,Players,0,,Incomplete
Zambia national football team,Player records,13,"As of 19 November 2024
Players in bold are still active with Zambia.",Incomplete
Zambia national football team,Competitive record,0,,Incomplete
Zambia national football team,Honours,0,,Incomplete
Zambia national football team,References,0,,Incomplete
Zambia national football team,External links,33,"
Zambian Sports & Football Website Archived 7 March 2023 at the Wayback Machine
Zambia National Football official Archived 7 March 2023 at the Wayback Machine
Zambia at FIFA.com (archived 11 June 2007)
ZambianFootball.net",Incomplete
Lake Kariba,Physical characteristics,132,"Lake Kariba is over 223 kilometres (139 miles) long and up to 40 kilometres (25 miles) in width. It covers an area of 5,580 square kilometres (2,150 square miles) and its storage capacity is 185 cubic kilometres (44 cubic miles). The mean depth of the lake is 29 metres (95 feet); the maximum depth is 97 metres (318 feet). It is the world's largest man-made reservoir by volume, four times as large as the Three Gorges Dam. The enormous mass of water is believed to have caused induced seismicity in the seismically active region, including over 20 earthquakes of greater than 5 magnitude on the Richter scale.
The lake has several islands, including Maaze Island, Mashape Island, Chete Island, Sekula, Sampa Karuma, Fothergill, Spurwing, Snake Island, Antelope Island, Bed Island, and Chikanka.",Moderate
Lake Kariba,Ecology,178,"During the filling-up phase of the lake, the water was high in nutrients coming from decomposing, inundated vegetation, creating a thick layer of fertile soil on land that became the lake bed. As a result, the ecology of Lake Kariba is vibrant. A number of fish species have been introduced to the lake, notably the sardine-like kapenta (transported from Lake Tanganyika), which now supports a thriving commercial fishery. Other inhabitants of Lake Kariba include Nile crocodiles and hippopotamuses.
Gamefish, particularly tigerfish, which was among the indigenous species of the Zambezi river system, now thrive on the kapenta, which in turn encourages tourism. Both Zambia and Zimbabwe are now attempting to develop the tourism industry along their respective coasts of Lake Kariba.
Fish eagles, cormorants and other water birds patrol the shorelines, as do large numbers of elephants and other big game species including lion, cheetah, leopard, buffalo and a myriad of smaller plains game species. The southern Matusadona National Park was once a haven for black and white rhinoceros, but recent poaching activity has dramatically reduced their numbers.",Complete
Lake Kariba,Protected areas,22,The portion of Lake Kariba which falls within Zimbabwe has been designated a recreational park within the Zimbabwe Parks and Wildlife Estate.,Incomplete
Lake Kariba,See also,16,"Nyaminyami
Kariba Town
Kariba Ferries
Lake Volta, the largest reservoir by surface area in the world",Incomplete
Lake Kariba,Notes,0,,Incomplete
Lake Kariba,References,0,,Incomplete
Lake Kariba,External links,46,"""Lake Kariba"". Zambiatourism.com. Retrieved August 11, 2005.
""Dam Statistics: Africa and the Middle East Regions"". World Commission on Dams. Retrieved August 11, 2005.
""Lake Profile: Kariba"". LakeNet. Retrieved August 11, 2005.
World Lakes Database entry for Lake Kariba
 Media related to Lake Kariba at Wikimedia Commons",Incomplete
Zambia,Etymology,40,"The territory of Zambia was known as Northern Rhodesia from 1911 to 1964. It was renamed Zambia in October 1964 on its independence from British rule. The name Zambia derives from the Zambezi River (Zambezi may mean ""the grand river"").",Incomplete
Zambia,History,0,,Incomplete
